#
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
29517.291015625,28636.0
27529.19921875,30192.0
28285.599609375,29376.0
24421.626953125,35840.0
32703.361328125,26414.0
20208.099609375,38794.0
23168.099609375,35960.0
25793.599609375,33086.0
24870.099609375,34922.0
24941.19921875,34892.0
22908.400390625,37024.0
23049.80078125,36512.0
25214.099609375,34040.0
24364.02734375,35864.0
#
33443.109375,25030.0
19021.900390625,43838.0
22186.69921875,37594.0
30348.880859375,26550.0
26442.69921875,32520.0
25698.115234375,33148.0
21942.599609375,37696.0
20541.0,38030.0
20246.900390625,38132.0
20246.900390625,38132.0
23774.599609375,36596.0
29517.291015625,28636.0
25486.099609375,34814.0
25039.615234375,34928.0
27529.19921875,30192.0
25489.099609375,34778.0
28285.599609375,29376.0
24246.626953125,36446.0
24421.626953125,35840.0
25653.099609375,34474.0
